what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395456835968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395456837015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395456838812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395456840578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395456846843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395456847328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395456847687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395456848062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395456857765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395456874890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395456899031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395456909718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395456912390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395456925000
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1395456927546
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395456928109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395456930343
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395456930343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395456930421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395456932531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395456934312
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395456936609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395456940968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395456942453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395456952562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395456953296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395456956484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395456964531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395456965734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395456966265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395457014031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457014906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457015593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457016359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457024546
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.scroll.lineUp",1395457024625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457041796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457052906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457070187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457120031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457140015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457141437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457153140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395457160687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457161406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457163953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457179375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457179375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457179437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457184625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395457236140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457239734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457240546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457241078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395457268062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457270718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395457272953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457274906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395457276093
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395457277640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457278750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457322890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457326812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457327718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457332500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457356031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457374203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457376109
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1395457379234
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395457379875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457380312
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.eof",1395457383687
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1395457385078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457385765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457388453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457389140
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395457395062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457399031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457402125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457411000
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1395457412218
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395457412843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457413406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457413421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457413484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457415812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457416328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457418125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457418125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457418234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457423437
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1395457426921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457427953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457430390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457430406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457430468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457436796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457437421
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395457438875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1395457439109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395457439453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457439812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457439812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457440171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457454093
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395457457015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457460375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457462312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457466859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457470250
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395457470296
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395457470328
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395457471718
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395457472468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1395457473234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395457473531
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395457475375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1395457475718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395457476140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395457476734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457477406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457477406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395457477500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458138906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458176187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458196937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458229875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458259921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458272031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458279468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458302687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458304031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458343875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458344640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458364703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458365125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458365125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458365234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458376484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458376578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458378656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458441968
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458441968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458442093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458442921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458443000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458486812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458488187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458625265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458657000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458668265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458673734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458673734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458674125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458677453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458679187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458679187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458679296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458680578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458682296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458682296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458682406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458689031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395458689609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395458693281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458694281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395458695140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458705984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458709343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458739031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458739140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458739281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458739328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458739468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458739796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395458785937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458795359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458795984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458796109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458796359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458796484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458796609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458796718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395458796828
